xs_return,date
0.046896023999999994,2008-02-01
-0.048285114000000004,2008-02-01
-0.028931969000000002,2008-02-01
0.140178783,2008-02-01
-0.173864808,2008-02-01
-0.037716872,2008-02-01
0.039255316,2008-02-01
-0.018928772000000003,2008-02-01
0.0065480269999999945,2008-02-01
0.034761192999999996,2008-02-01
0.120701877,2008-02-01
-0.035587031000000005,2008-02-01
0.010591128999999998,2008-02-01
0.034761192999999996,2008-02-01
-0.064786318,2008-02-01
-0.009140268,2008-02-01
-0.06468383500000001,2008-02-01
9.280399999999495e-05,2008-02-01
-0.05811237000000001,2008-02-01
0.034761192999999996,2008-02-01
-0.189862184,2008-02-01
-0.028041911000000003,2008-02-01
0.05107020599999999,2008-02-01
0.00046183199999999536,2008-02-01
0.034761192999999996,2008-02-01
0.11919542600000001,2008-02-01
-0.053571478000000006,2008-02-01
-0.04861301,2008-02-01
0.0023951219999999926,2008-02-01
-0.025620163,2008-02-01
-0.04340081600000001,2008-02-01
-0.015778764000000008,2008-02-01
-0.11163056000000002,2008-02-01
0.034761192999999996,2008-02-01
0.034761192999999996,2008-02-01
-0.137983529,2008-02-01
-0.278780013,2008-02-01
-0.015928968,2008-02-01
0.0064750029999999965,2008-02-01
0.005959624,2008-03-01
-0.03975899199999999,2008-03-01
0.026902032,2008-03-01
0.005959624,2008-03-01
-0.097334105,2008-03-01
-0.019245533999999998,2008-03-01
0.005054374,2008-03-01
-0.044360596,2008-03-01
-0.03602427899999999,2008-03-01
0.005959624,2008-03-01
-0.057522972000000006,2008-03-01
-0.139397692,2008-03-01
-0.031932726999999994,2008-03-01
0.005959624,2008-03-01
-0.057720893999999995,2008-03-01
-0.037005948999999996,2008-03-01
-0.026235421999999998,2008-03-01
-0.06889067500000001,2008-03-01
-0.28086585,2008-03-01
0.005959624,2008-03-01
0.005959624,2008-03-01
0.044127562999999995,2008-03-01
-0.034915448,2008-03-01
0.06380613,2008-03-01
0.02402816,2008-03-01
-0.066608299,2008-03-01
-0.021777172,2008-03-01
-0.078157408,2008-03-01
-0.047342420999999996,2008-03-01
-0.032048626,2008-03-01
0.005959624,2008-03-01
-0.045482309,2008-03-01
-0.120936928,2008-03-01
-0.06810145000000001,2008-03-01
-0.07007305900000001,2008-03-01
-0.104826222,2008-03-01
-0.065085952,2008-03-01
0.117099123,2008-03-01
-0.094194989,2008-03-01
-0.065320293,2008-03-01
-0.0029675959999999994,2008-03-01
0.019195891,2008-03-01
-0.049911905000000006,2008-03-01
0.005260934,2008-03-01
-0.053350721000000004,2008-03-01
-0.08651686500000001,2008-03-01
-0.06294168000000001,2008-03-01
-0.160826517,2008-03-01
-0.019632793000000003,2008-03-01
0.005959624,2008-03-01
0.064879428,2008-03-01
0.005959624,2008-03-01
0.025202254,2008-03-01
-0.064067465,2008-03-01
-0.061312291000000005,2008-03-01
-0.034307552000000005,2008-03-01
-0.05428134,2008-03-01
0.010501638,2008-03-01
0.005959624,2008-03-01
-0.06821878,2008-03-01
-0.082742299,2008-03-01
-0.055058055999999994,2008-03-01
-0.069918734,2008-03-01
0.136595751,2008-03-01
-0.103772577,2008-03-01
0.005959624,2008-03-01
-0.003873541999999999,2008-03-01
-0.20816677,2008-03-01
0.114553112,2008-03-01
-0.047026078,2008-03-01
-0.042183918,2008-03-01
0.031928669,2008-03-01
-0.03275418200000001,2008-03-01
0.224597617,2008-03-01
-0.05496185199999999,2008-03-01
0.005959624,2008-03-01
-0.10883211100000001,2008-03-01
0.10211205,2008-03-01
0.005959624,2008-03-01
-0.026116537,2008-03-01
0.040558522,2008-03-01
-0.027533788,2008-03-01
-0.091357013,2008-03-01
0.038979478,2008-03-01
0.005959624,2008-03-01
0.047927384,2008-03-01
-0.036541596999999995,2008-03-01
0.005959624,2008-03-01
-0.11872703500000001,2008-03-01
0.005959624,2008-03-01
0.010064713999999999,2008-03-01
-0.012217728,2008-03-01
-0.041789887,2008-03-01
-0.032146183999999994,2008-03-01
-0.022495661,2008-03-01
-0.038305195,2008-03-01
0.0019096749999999996,2008-03-01
0.005959624,2008-03-01
0.005959624,2008-03-01
0.040435347999999996,2008-03-01
0.032683828,2008-03-01
-0.06570033500000001,2008-03-01
0.09422706599999998,2008-03-01
0.005959624,2008-03-01
-0.020966652000000002,2008-03-01
-0.131075036,2008-03-01
-0.075307594,2008-03-01
0.005959624,2008-03-01
0.08422563999999999,2008-03-01
-0.012645027,2008-03-01
0.053172679,2008-03-01
-0.158874198,2008-03-01
0.034848513,2008-03-01
0.064466167,2008-03-01
0.005959624,2008-03-01
-0.021611856,2008-03-01
0.005959624,2008-03-01
0.024097997,2008-03-01
-0.10438520400000001,2008-03-01
0.149155592,2008-03-01
-0.108172831,2008-03-01
0.005959624,2008-03-01
-0.052959515,2008-03-01
0.019402892999999997,2008-03-01
-0.036107402,2008-03-01
0.005959624,2008-03-01
0.005959624,2008-03-01
0.005959624,2008-03-01
0.012870738999999999,2008-03-01
-0.050847860999999994,2008-03-01
-0.03899862899999999,2008-03-01
0.005959624,2008-03-01
-0.09185059500000001,2008-03-01
0.007638777,2008-03-01
-0.058020398,2008-03-01
0.016282205,2008-03-01
-0.10483249400000001,2008-03-01
0.371750569,2008-03-01
0.0021296740000000002,2008-03-01
-0.05987168300000001,2008-03-01
-0.070651462,2008-03-01
-0.035656043,2008-03-01
-0.096782531,2008-03-01
-0.012551277,2008-03-01
0.005959624,2008-03-01
-0.042924807999999995,2008-03-01
-0.05756605100000001,2008-03-01
0.005959624,2008-03-01
-0.009447302000000001,2008-03-01
0.06303725,2008-03-01
-0.015906524,2008-03-01
0.005959624,2008-03-01
-0.009111797000000001,2008-03-01
-0.070928143,2008-03-01
0.110242678,2008-03-01
0.010721529,2008-03-01
0.011991795999999999,2008-03-01
-0.12477500900000002,2008-03-01
0.005959624,2008-03-01
-0.015692341,2008-03-01
0.142270529,2008-03-01
-0.07192797000000001,2008-03-01
0.044286364999999994,2008-03-01
-0.09102514400000002,2008-03-01
0.092666058,2008-03-01
0.005959624,2008-03-01
0.08412673999999999,2008-03-01
-0.09546636500000001,2008-03-01
0.005959624,2008-03-01
-0.050991800000000004,2008-03-01
-0.11262009900000002,2008-03-01
-0.025121457,2008-03-01
-0.095569188,2008-03-01
0.005959624,2008-03-01
0.026026514,2008-03-01
0.011400612000000001,2008-03-01
-0.21633744600000002,2008-03-01
-0.088014775,2008-03-01
0.028595032,2008-03-01
-0.11215760500000001,2008-03-01
-0.059566252,2008-03-01
0.05962042100000001,2008-03-01
-0.041309524,2008-03-01
0.054698335,2008-03-01
-0.015826208999999997,2008-03-01
0.040604571000000006,2008-03-01
-0.101116918,2008-03-01
-0.14565327900000002,2008-03-01
0.005959624,2008-03-01
-0.05674103900000001,2008-03-01
0.036984974000000004,2008-03-01
-0.08167590799999999,2008-03-01
0.005959624,2008-03-01
-0.075447411,2008-03-01
0.008558936999999999,2008-03-01
0.07524676599999999,2008-03-01
-0.07322842,2008-03-01
-0.096929378,2008-03-01
0.005959624,2008-03-01
-0.15751351,2008-03-01
-0.009305577,2008-03-01
-0.033102876,2008-03-01
-0.015614923000000003,2008-03-01
0.005959624,2008-03-01
0.005959624,2008-03-01
-0.12303514600000001,2008-03-01
0.009169897,2008-03-01
0.063245283,2008-03-01
-0.06375101100000001,2008-03-01
-0.04645558699999999,2008-03-01
-0.056824725000000006,2008-03-01
-0.076824741,2008-03-01
0.005959624,2008-03-01
0.005959624,2008-03-01
-0.041024135,2008-03-01
-0.083907493,2008-03-01
-0.101990656,2008-03-01
0.001393414,2008-03-01
-0.047546698,2008-04-01
0.003009152000000001,2008-04-01
-0.055865786,2008-04-01
-0.047546698,2008-04-01
0.024967462999999995,2008-04-01
0.036438068000000004,2008-04-01
-0.011303870999999993,2008-04-01
0.076730759,2008-04-01
-0.029154326999999997,2008-04-01
-0.047546698,2008-04-01
-0.0015484399999999982,2008-04-01
0.397845793,2008-04-01
-0.150846755,2008-04-01
-0.047546698,2008-04-01
-0.02103373,2008-04-01
0.010801977999999997,2008-04-01
-0.014442135999999994,2008-04-01
-0.265453926,2008-04-01
-0.25920314,2008-04-01
-0.047546698,2008-04-01
-0.047546698,2008-04-01
0.077453302,2008-04-01
0.040488516,2008-04-01
0.020672035000000005,2008-04-01
-0.005931030999999996,2008-04-01
-0.040553690999999996,2008-04-01
-0.0011127070000000044,2008-04-01
0.07852289700000001,2008-04-01
0.012651602000000005,2008-04-01
-0.019828474,2008-04-01
-0.047546698,2008-04-01
-0.022895917,2008-04-01
-0.04070099,2008-04-01
-0.018168380999999997,2008-04-01
-0.097657236,2008-04-01
0.12662011099999998,2008-04-01
0.002958352999999997,2008-04-01
-0.021563712999999998,2008-04-01
-0.009555097999999998,2008-04-01
-0.011132131999999996,2008-04-01
-0.04510395,2008-04-01
-0.07987850699999999,2008-04-01
0.053445506000000004,2008-04-01
0.035480744999999994,2008-04-01
0.046661513,2008-04-01
0.106166601,2008-04-01
-0.044046697999999995,2008-04-01
-0.01944231,2008-04-01
-0.020795725,2008-04-01
-0.047546698,2008-04-01
0.05600817100000001,2008-04-01
-0.047546698,2008-04-01
0.096347771,2008-04-01
-0.020125599,2008-04-01
-0.049621056,2008-04-01
0.090254058,2008-04-01
0.082048606,2008-04-01
0.024646217999999998,2008-04-01
-0.047546698,2008-04-01
-0.113807685,2008-04-01
-0.04279861,2008-04-01
0.05325697600000001,2008-04-01
0.09143093799999999,2008-04-01
-0.090491933,2008-04-01
0.03132344100000001,2008-04-01
-0.047546698,2008-04-01
-0.08347047599999999,2008-04-01
-0.054169215,2008-04-01
0.001961251000000004,2008-04-01
-0.119482755,2008-04-01
-0.018991266999999996,2008-04-01
-0.099865604,2008-04-01
0.110216657,2008-04-01
0.13254380000000002,2008-04-01
0.010155012999999997,2008-04-01
-0.047546698,2008-04-01
0.04619172399999999,2008-04-01
-0.185068892,2008-04-01
-0.047546698,2008-04-01
-0.063985273,2008-04-01
-0.070186532,2008-04-01
-0.011491149999999999,2008-04-01
-0.025350899,2008-04-01
-0.067170408,2008-04-01
-0.047546698,2008-04-01
-0.060083373999999995,2008-04-01
-0.131390235,2008-04-01
-0.047546698,2008-04-01
0.170102857,2008-04-01
-0.047546698,2008-04-01
-0.005028300999999999,2008-04-01
-0.046796134999999996,2008-04-01
-0.039326394,2008-04-01
-0.073219775,2008-04-01
-0.010886009000000002,2008-04-01
-0.0076755739999999975,2008-04-01
-0.006543647999999999,2008-04-01
-0.047546698,2008-04-01
-0.047546698,2008-04-01
0.019304022000000004,2008-04-01
0.060018667,2008-04-01
0.175325249,2008-04-01
0.04199598500000001,2008-04-01
-0.047546698,2008-04-01
-0.16043948,2008-04-01
0.0022859540000000067,2008-04-01
0.050404326,2008-04-01
-0.047546698,2008-04-01
0.021745289,2008-04-01
-0.0010560639999999955,2008-04-01
-0.027762053,2008-04-01
-0.35990953600000003,2008-04-01
0.01184855,2008-04-01
-0.025001243,2008-04-01
-0.047546698,2008-04-01
-0.060526675,2008-04-01
-0.047546698,2008-04-01
-0.060881454,2008-04-01
0.04067773899999999,2008-04-01
-0.025243792999999997,2008-04-01
-0.028528724999999998,2008-04-01
-0.047546698,2008-04-01
0.029741729999999994,2008-04-01
0.030628046000000006,2008-04-01
0.003217827999999999,2008-04-01
-0.047546698,2008-04-01
-0.047546698,2008-04-01
-0.047546698,2008-04-01
-0.07767062599999999,2008-04-01
-0.12094292,2008-04-01
0.047611338,2008-04-01
-0.047546698,2008-04-01
-0.081527281,2008-04-01
0.022601593000000003,2008-04-01
0.008571057,2008-04-01
0.082976929,2008-04-01
-0.030376167,2008-04-01
-0.058187608,2008-04-01
-0.019672803,2008-04-01
-0.024323475,2008-04-01
-0.054623321,2008-04-01
-0.08990514799999999,2008-04-01
0.16754195300000002,2008-04-01
0.040676269,2008-04-01
-0.047546698,2008-04-01
-0.053345327,2008-04-01
-0.022673889,2008-04-01
-0.047546698,2008-04-01
-0.101461047,2008-04-01
-0.062974035,2008-04-01
0.016284526000000007,2008-04-01
-0.047546698,2008-04-01
-0.122115614,2008-04-01
0.008892884000000004,2008-04-01
0.031289727,2008-04-01
-0.020607311999999996,2008-04-01
-0.042550028999999996,2008-04-01
-0.02547012,2008-04-01
-0.047546698,2008-04-01
-0.022546697999999997,2008-04-01
-0.0058587619999999965,2008-04-01
0.016123114999999993,2008-04-01
-0.116099396,2008-04-01
-0.023794546999999996,2008-04-01
-0.07832497699999999,2008-04-01
-0.047546698,2008-04-01
-0.040546698,2008-04-01
-0.060063462,2008-04-01
-0.047546698,2008-04-01
0.077497707,2008-04-01
0.04543531399999999,2008-04-01
-0.06372522,2008-04-01
-0.050164499,2008-04-01
-0.047546698,2008-04-01
0.045076253,2008-04-01
0.04172060000000001,2008-04-01
-0.015065103999999996,2008-04-01
0.07604622600000001,2008-04-01
0.027552116,2008-04-01
-0.116026053,2008-04-01
-0.056925884999999996,2008-04-01
0.078233934,2008-04-01
0.040316323,2008-04-01
-0.0009245749999999969,2008-04-01
0.025573981999999995,2008-04-01
-0.080144547,2008-04-01
-0.043156679999999996,2008-04-01
0.071512237,2008-04-01
-0.047546698,2008-04-01
0.05203402600000001,2008-04-01
-0.042042111,2008-04-01
0.024847545,2008-04-01
-0.047546698,2008-04-01
0.015363585999999999,2008-04-01
-0.013954224000000001,2008-04-01
-0.073091869,2008-04-01
-0.041732745,2008-04-01
-0.392038223,2008-04-01
-0.047546698,2008-04-01
0.181029307,2008-04-01
0.0023744790000000057,2008-04-01
-0.121156894,2008-04-01
-0.007348627999999996,2008-04-01
-0.047546698,2008-04-01
0.017071946000000005,2008-04-01
-0.029868245999999998,2008-04-01
-0.061146698,2008-04-01
0.06227148399999999,2008-04-01
-0.1543938,2008-04-01
-0.13377229499999999,2008-04-01
-0.011867085999999999,2008-04-01
0.028105684000000006,2008-04-01
-0.047546698,2008-04-01
-0.047546698,2008-04-01
0.08787630899999999,2008-04-01
0.18148723,2008-04-01
-0.042669936,2008-04-01
-0.01916367,2008-04-01
-0.010674181999999999,2008-05-01
-0.061820566,2008-05-01
0.020123336,2008-05-01
-0.010674181999999999,2008-05-01
-0.043730582999999996,2008-05-01
0.06310540399999999,2008-05-01
0.055487287,2008-05-01
0.043096169,2008-05-01
0.051756141,2008-05-01
-0.010674181999999999,2008-05-01
0.029812244,2008-05-01
0.032222315,2008-05-01
-0.052284699,2008-05-01
0.375464432,2008-05-01
0.03508662700000001,2008-05-01
-0.026062915,2008-05-01
0.135320347,2008-05-01
-0.10308797500000001,2008-05-01
-0.314608466,2008-05-01
-0.010674181999999999,2008-05-01
-0.010674181999999999,2008-05-01
0.04814934700000001,2008-05-01
0.125037477,2008-05-01
-0.018276818,2008-05-01
-0.041226473,2008-05-01
0.007343836000000001,2008-05-01
0.147968509,2008-05-01
0.0009772870000000003,2008-05-01
0.038758016,2008-05-01
-0.031982482,2008-05-01
-0.010674181999999999,2008-05-01
-0.015084766999999999,2008-05-01
-0.03891686,2008-05-01
0.036646753000000004,2008-05-01
0.068974124,2008-05-01
0.02222276,2008-05-01
0.0036115320000000006,2008-05-01
0.09141008499999999,2008-05-01
0.041008731,2008-05-01
-0.11067418200000001,2008-05-01
-0.027122552,2008-05-01
0.072687276,2008-05-01
0.09618130600000001,2008-05-01
0.0025601630000000007,2008-05-01
-0.07482828600000001,2008-05-01
0.04721005,2008-05-01
0.047123526,2008-05-01
-0.08487222900000001,2008-05-01
0.040012696,2008-05-01
-0.010674181999999999,2008-05-01
0.11857751899999999,2008-05-01
-0.010674181999999999,2008-05-01
-0.022735120999999997,2008-05-01
0.011568382,2008-05-01
-0.012752851999999999,2008-05-01
0.0064526969999999986,2008-05-01
0.100497704,2008-05-01
-0.068447587,2008-05-01
-0.010674181999999999,2008-05-01
0.053530501,2008-05-01
0.043145718000000007,2008-05-01
0.021449306,2008-05-01
0.033084584,2008-05-01
0.071324139,2008-05-01
0.011087124000000002,2008-05-01
-0.010674181999999999,2008-05-01
0.031190289000000003,2008-05-01
0.013135342,2008-05-01
0.054242148,2008-05-01
0.18406266,2008-05-01
0.09094076999999999,2008-05-01
-0.055147114,2008-05-01
-0.035972443,2008-05-01
-0.161556084,2008-05-01
0.030318267000000003,2008-05-01
-0.010674181999999999,2008-05-01
-0.014739223,2008-05-01
0.021646741000000004,2008-05-01
-0.010674181999999999,2008-05-01
-0.102322038,2008-05-01
-0.130583342,2008-05-01
-0.05346808299999999,2008-05-01
0.097119536,2008-05-01
0.018215624,2008-05-01
-0.010674181999999999,2008-05-01
0.031735326,2008-05-01
-0.011231077999999999,2008-05-01
-0.010674181999999999,2008-05-01
0.26955229900000005,2008-05-01
-0.010674181999999999,2008-05-01
0.049717975000000005,2008-05-01
0.05657581800000001,2008-05-01
0.060259369,2008-05-01
0.052387103,2008-05-01
-0.055071644999999995,2008-05-01
0.066785152,2008-05-01
-0.048922879999999995,2008-05-01
-0.010674181999999999,2008-05-01
-0.010674181999999999,2008-05-01
-0.041542944,2008-05-01
0.001524053000000001,2008-05-01
-0.1619708,2008-05-01
-0.044022070999999996,2008-05-01
-0.010674181999999999,2008-05-01
-0.08192682,2008-05-01
-0.022718107,2008-05-01
0.049407748,2008-05-01
-0.010674181999999999,2008-05-01
-0.0074661749999999985,2008-05-01
0.139494749,2008-05-01
0.050446944,2008-05-01
0.013581136999999998,2008-05-01
-0.034119646,2008-05-01
-0.059038336000000004,2008-05-01
-0.010674181999999999,2008-05-01
0.039162048000000005,2008-05-01
-0.010674181999999999,2008-05-01
0.09712125499999999,2008-05-01
0.0025551260000000013,2008-05-01
0.128848903,2008-05-01
0.263831247,2008-05-01
-0.010674181999999999,2008-05-01
0.072692551,2008-05-01
-0.0050967539999999985,2008-05-01
0.042992873,2008-05-01
-0.010674181999999999,2008-05-01
-0.010674181999999999,2008-05-01
-0.010674181999999999,2008-05-01
0.017829848000000002,2008-05-01
-0.035938971,2008-05-01
-0.001053877,2008-05-01
-0.010674181999999999,2008-05-01
0.40976132900000006,2008-05-01
0.03656042500000001,2008-05-01
0.214500034,2008-05-01
-0.039368262,2008-05-01
0.30515326000000004,2008-05-01
0.03880046,2008-05-01
-0.014414597,2008-05-01
0.018674282,2008-05-01
0.026927194,2008-05-01
0.007329819000000003,2008-05-01
0.0011036060000000018,2008-05-01
0.013589250000000002,2008-05-01
-0.010674181999999999,2008-05-01
0.060375659000000005,2008-05-01
0.019110705000000006,2008-05-01
-0.010674181999999999,2008-05-01
0.10881256999999998,2008-05-01
0.032885831000000004,2008-05-01
-0.013079176,2008-05-01
-0.010674181999999999,2008-05-01
0.030786825000000004,2008-05-01
0.030511979,2008-05-01
0.050677909,2008-05-01
-0.019904203999999998,2008-05-01
0.057274110999999996,2008-05-01
0.006538103000000002,2008-05-01
-0.010674181999999999,2008-05-01
0.055699269,2008-05-01
0.088476422,2008-05-01
0.072195422,2008-05-01
0.10409690499999999,2008-05-01
0.060274035999999996,2008-05-01
0.31820931300000005,2008-05-01
-0.010674181999999999,2008-05-01
0.097071598,2008-05-01
-0.082652453,2008-05-01
-0.010674181999999999,2008-05-01
-0.006411472999999999,2008-05-01
-0.047530927,2008-05-01
0.10557191999999999,2008-05-01
0.041381811,2008-05-01
-0.010674181999999999,2008-05-01
0.018958226,2008-05-01
-0.019780516999999997,2008-05-01
0.079510382,2008-05-01
0.063134855,2008-05-01
-0.013615358,2008-05-01
0.010947440000000004,2008-05-01
0.023590922,2008-05-01
-0.008799036,2008-05-01
-0.03692927,2008-05-01
0.080260702,2008-05-01
-0.016256763,2008-05-01
0.012133840999999998,2008-05-01
0.019921631000000002,2008-05-01
0.079366166,2008-05-01
-0.010674181999999999,2008-05-01
0.006540168000000001,2008-05-01
-0.009579290999999998,2008-05-01
0.067813008,2008-05-01
-0.010674181999999999,2008-05-01
0.21217707900000002,2008-05-01
0.013362225000000004,2008-05-01
0.029447301000000002,2008-05-01
0.11625259999999998,2008-05-01
0.086934092,2008-05-01
-0.010674181999999999,2008-05-01
0.024006392,2008-05-01
0.081918411,2008-05-01
0.014705325000000003,2008-05-01
0.083629251,2008-05-01
-0.010674181999999999,2008-05-01
-0.039529903,2008-05-01
0.170086224,2008-05-01
0.010142255000000001,2008-05-01
-0.032299346,2008-05-01
-0.034645235999999996,2008-05-01
0.036803563000000004,2008-05-01
0.040884290000000004,2008-05-01
0.020262831000000002,2008-05-01
-0.010674181999999999,2008-05-01
-0.010674181999999999,2008-05-01
0.034890010000000006,2008-05-01
0.192452207,2008-05-01
-0.003874416999999999,2008-05-01
0.059300727000000004,2008-05-01
0.085962385,2008-06-01
0.047459995000000005,2008-06-01
0.06489215100000001,2008-06-01
0.085962385,2008-06-01
0.034754480000000004,2008-06-01
0.070980467,2008-06-01
0.11822045,2008-06-01
0.062583649,2008-06-01
0.090579384,2008-06-01
0.085962385,2008-06-01
0.048831395,2008-06-01
0.163320876,2008-06-01
0.14887772,2008-06-01
0.093807818,2008-06-01
0.035358358,2008-06-01
0.050762602000000004,2008-06-01
0.193239204,2008-06-01
0.119093084,2008-06-01
-0.42459662100000006,2008-06-01
0.085962385,2008-06-01
0.085962385,2008-06-01
0.12131592,2008-06-01
0.01050901700000001,2008-06-01
0.075577639,2008-06-01
0.042932082,2008-06-01
0.059782444000000004,2008-06-01
0.082458005,2008-06-01
0.071190227,2008-06-01
0.066547999,2008-06-01
0.048508061000000005,2008-06-01
0.085962385,2008-06-01
0.041661137,2008-06-01
0.208674979,2008-06-01
0.092291499,2008-06-01
0.063686936,2008-06-01
0.037610000000000005,2008-06-01
0.050480261000000005,2008-06-01
0.105382822,2008-06-01
0.059904322999999995,2008-06-01
0.16283926199999998,2008-06-01
0.06227084,2008-06-01
0.10745771200000001,2008-06-01
0.129870498,2008-06-01
0.10985534500000001,2008-06-01
0.107082843,2008-06-01
0.223698234,2008-06-01
0.003060831,2008-06-01
0.002202215999999993,2008-06-01
0.161255442,2008-06-01
0.085962385,2008-06-01
0.38752156299999996,2008-06-01
0.085962385,2008-06-01
0.0007192919999999964,2008-06-01
0.129475112,2008-06-01
0.08708400000000001,2008-06-01
0.09060156,2008-06-01
0.10848269,2008-06-01
0.061048167,2008-06-01
0.085962385,2008-06-01
0.081426209,2008-06-01
0.057312659,2008-06-01
0.140327785,2008-06-01
